product_title,description,listed_price,original_price,seller_rating,rating_count,item_rating,item_rating_count,review_1,review1_rating,review_2,review2_rating,image_url,product_id,random_forest_pred,random_forest_fraud_proba,logistic_regression_pred,logistic_regression_fraud_proba,xgboost_pred,xgboost_fraud_proba,fraud_votes,fraud_majority_pred,fraud_avg_proba
"GPU Video Card AMD RADEON HD 6000 series 512mb 64bit ddr3 dvi dp low profile for slim cpu , Playable LOL CF DOTA2 NBA2K CALL OF DUTY (jeffdata legit)","SKU1755452612_PH-7512096186 | Slot OccupancySingle Slot | Cooler_TypeSingle Fan | Graphics Memory1GB & Under | Graphic Card ModelOthers | graphic_card_chipsetIntel | Wattage (W)401-500 | RGB LightingNo | ModelGPU Video Card AMD RADEON HD 6000 series 512mb 64bit ddr3 dvi dp low profile for slim cpu , Playable LOL CF DOTA2 NBA2K CALL OF DUTY | Warranty TypeLocal Supplier Warranty | can play LOL , CrossFire , Dota2 , NBA2K14 perform like 2gb Manufacturer: ATi Series: Radeon HD 6000 series GPU: RV710 Interface: PCI-E 2.0 x16 Core Clock: 600 MHz Shader Clock: 600 MHz Memory Clock: 800 MHz (1600 DDR) Memory Bandwidth: 12.8 GB/sec FLOPS: 96 GFLOPS Pixel Fill Rate: 2400 MPixels/sec GPU Video Card AMD RADEON HD 6000 series 512mb 64bit ddr3 dvi dp low profile for slim cpu , great in Pisonet / slim cpu Texture Fill Rate: 4800 MTexels/sec no os - also available - desktop️LCD monitorLaptopPC Parts",2598.0,2598.0,4.5,0,4.0,3,"Very fast delivery, seller is very responsive.. The item is working properly. Thanks seller!",5,Salamat seller.. maganda packaging safe yung unit..,5,https://img.lazcdn.com/g/p/6e2b5e660f342645111bdf64e317d77f.jpg_720x720q80.jpg_.webp,lazada_00076,0,0.1873176945309349,0,6.674220153951868e-06,0,0.0032522362,0,0,0.06352553497454858
GMKtec AD-GP1 Build in AMD Radeon 7600M XT Oculink External GPU Docking Station Graphics card,"BrandGMKtec | SKU5314597166_PH-31695948395 | gpu_interfacePCI-E 4.0 | Slot OccupancyDual Slot | Graphic Card ModelAMD Radeon 7600M | power_consumption120W | RGB LightingNo | conditionNew | ModelGMKtec AD-GP1 | Cooler_TypeSingle Fan | Graphics Memory8GB & Up | Warranty TypeLocal Supplier Warranty | warranty1 Year | GPU: AMD Radeon RX 7600M-XT Graphics Memory: 8GB GDDR6 Cooling: VC Superconducting Copper Heat Sink Fins Interfaces: USB4 + OCULINK Port + HDMI 2.1 x2 + DisplayPort 2.0 x2 OCulink: PCIe 4.0 x4 (Does not support hot-plugging) USB4.0: (Supports hot-plugging), 60W/100W reverse charging Dimensions: 163.9 x 110.5 x 39.9 mm DisplayPort: 2x DP 2.0 (4K@120Hz, 8K@60Hz) HDMI: 2x HDMI 2.1 (supports 4K@120Hz, 8K@60Hz) Material: PC compound (ABS+PC) + metal Accessories: 240W power adapter | GPU:AMD Radeon 7600M XT 8GB GDDR6 Connection:Oculink in (PCIE4.0X4) Output:2xDP 2.0 (4K 120Hz , 8K 60Hz) 2xHDMI 2.1 (4K 120Hz , 8K 60Hz) USB-C in (USB4,External power supply 60W/100W) Power Supply:DC IN 240W Cooling system:Air cooling + VL heat dissipation Package: 1. GMKtec AD-GP1 Graphics card 2. 20V 12A (240W) Power Adapter 3. Oculink Cable 4. Type-C Cable",31649.0,49999.0,0.0,0,5.0,1,Thanks for your support! We're so glad you like this item.,5,,0,https://img.lazcdn.com/g/ff/kf/Se47ec9cfa51c495caaf37782a1993a7cF.jpg_720x720q80.jpg_.webp,lazada_00077,1,0.5347734292083447,0,1.840841000889637e-76,1,0.8723544,2,1,0.46904260581511475
Desktop Gaming Video Card Gaming Graphics Card HD6770 4GB DDR5 128bit for Gaming PC,"BrandNetac | SKU4985753210_PH-29103902598 | Graphic Card ModelHD6770 | Cooler_TypeSingle Fan | Graphics Memory4GB | Slot OccupancySingle Slot | Warranty TypeNo Warranty | 4GB DDR5 Memory: With a core frequency of 775MHz and a memory frequency of 4800MHz, the HD6770 graphics card is fluent and can effectively meet your needs. Efficient and Quiet: This gaming graphics card comes with 4GB of video storage capacity and an independent cooling fan for lower working temperature, higher efficiency, low noise and quiet working. Easy to Install: High performance gaming graphics card with PCI Express 2.0 16X slot, small size, plug and play, easy to install, high performance, easy to carry and store. I/O ports: 1 x HD Multimedia Interface port, 1 x DVI port, 1 x VGA port. High Performance: Full solid state capacitors, integrated thickened heat sink module, and reinforced PCB material make the game and working performance more stable. And the maximum resolution up to 2560X1600, support for DirectX 11, no external power supply. Rated power supply of 400W or more is recommended. Compatible: System support for Windows 10, for Windows 8 8.1, for Windows 7, for Windows Vista, for Linux, for FreeBSD x86, for Windows.For general PC work, watching movies and making videos, it has excellent performance. | : 1. 4GB DDR5 Memory: With a core frequency of 775MHz and a memory frequency of 4800MHz, the HD6770 graphics card is fluent and can effectively meet your needs. 2. Efficient and Quiet: This gaming graphics card comes with 4GB of video storage capacity and an independent cooling fan for lower working temperature, higher efficiency, low noise and quiet working. 3. Easy to Install: High performance gaming graphics card with PCI Express 2.0 16X slot, small size, plug and play, easy to install, high performance, easy to carry and store. I/O ports: 1 x HD Multimedia Interface port, 1 x DVI port, 1 x VGA port. 4. High Performance: Full solid state capacitors, integrated thickened heat sink module, and reinforced PCB material make the game and working performance more stable. And the maximum resolution up to 2560X1600, support for DirectX 11, no external power supply. Rated power supply of 400W or more is recommended. 5. Compatible: System support for Windows 10, for Windows 8 8.1, for Windows 7, for Windows Vista, for Linux, for FreeBSD x86, for Windows.For general PC work, watching movies and making videos, it has excellent performance. Specification: Item Type: Gaming Graphics Card Material: Metal, Electronic Chip Manufacturer: ATI Core Bitwidth: 128Bit Graphics Card Slot: PCI Express 2.0 Interface: DVI I, VGA, HD Multimedia Interface Memory Capacity: 4GB Memory Type: DDR5 Memory Bitwidth: 128bit Core Frequency: 775MHz Memory Frequency: 4800MHz Stream Processor Unit: 640 (pcs) 3D API: for DirectX 11 How to Use: Install and Use. Package List: 1 x Graphics Card 1 x Installation CD 1 x Instruction Manual :",2827.92,4955.0,4.8,0,5.0,3,,5,,5,https://img.lazcdn.com/g/p/839b41c88fa47ae14754ab412bb298d8.jpg_720x720q80.jpg_.webp,lazada_00078,0,0.24317742926952035,0,1.390572076751979e-09,0,0.0028668628,0,0,0.08201476448917176
GALAX GeForce RTX™ 3080 SG 10GB,"BrandGalax | SKU4858445669_PH-28182974796 | Graphics Memory10GB | Slot OccupancyTriple Slot | Graphic Card ModelRTX 3080 | RGB LightingNo | Cooler_TypeTriple Fans | Warranty TypeLocal Manufacturer Warranty | warranty1 Year | GPU Engine Specs: -CUDA Cores 8704 -Boost Clock (MHz) 1710 -1-Click OC Clock (MHz) 1725 (by installing Xtreme Tuner Plus Software and using 1-Click OC) Memory Specs: -Memory Speed 19 Gbps -Standard Memory Config 10GB -Memory Interface Width 320-bit GDDR6X -Memory Bandwidth (GB/sec) 720 Feature Support: -PCI-E 4.0 -Windows 10 64-bit, Linux 64-bit Fan Feature: -3*92mm -Fan stop @ Idle (All Fan) Display Support: -DisplayPort 1.4a x 3, HDMI 2.1 Dimensions: -Dimensions(with Bracket): 329*130*61mm -Dimensions(without Bracket): 317*113*61mm",32000.0,32000.0,5.0,0,5.0,1,"sulit na sulit yung pag kaka pack walang damage, kala ko nung una scam na kasi nung inalog k kala ko bato yung laman haha. anyway legit brand new rtx 3080 for the price of rtx 4060 ti. Salamat po sa tiwala sir Chat lng po if may concert (˶˃ ᵕ ˂˶)",5,,0,https://img.lazcdn.com/g/p/7dcf5f23d53af40592a06784841e7c0e.jpg_720x720q80.jpg_.webp,lazada_00079,1,0.5123274853115664,0,8.794510999093364e-63,0,0.26717916,1,0,0.25983554887392074
Zotac Gaming GeForce RTX 3060 Ti Twin Edge LHR (ZT-A30610E-10MLHR),"BrandZotac | SKU3477341385_PH-17888419218 | gpu_interfacepci express 4.0 | input_voltage100-240 V | conditionNew | Graphics Memory8GB & Up | gpu_sloth_widthDual Slot | Cooler_TypeDouble Fans | Graphic Card ModelRTX 3060 Ti | Graphic Card ChipsetNVIDIA | power_consumption200 | Wattage (watt)650 | Video_OutputDisplayPort 1.4a,HDMI 2.1 | RGB LightingNo | ModelZT-A30610E-10MLHR | Warranty TypeLocal Supplier Warranty | Warranty Period3 Years | Get Amplified with the ZOTAC GAMING GeForce RTX™ 30 Series based on the NVIDIA Ampere architecture. Built with enhanced RT Cores and Tensor Cores, new streaming multiprocessors, and high-speed GDDR6 memory, the ZOTAC GAMING GeForce RTX 3060 Ti Twin Edge LHR gives rise to amplified gaming with high fidelity. Features: - 2nd Gen Ray Tracing Cores - 3rd Gen Tensor Cores - IceStorm 2.0 Advanced Cooling - Active Fan Control - Metal Wraparound Backplate - FireStorm Utility - VR Ready - LHR 25 MH/s ETH hash rate (est.) Specifications GPU GeForce RTX 3060 Ti CUDA cores 4864 Video Memory 8GB GDDR6 Memory Bus 256-bit Engine Clock Boost: 1665 MHz Memory Clock 14 Gbps PCI Express 4.0 16x Display Outputs 3 x DisplayPort 1.4a (up to 7680x4320@60Hz) HDMI 2.1* (up to 7680x4320@60Hz) *Ultra High Speed HDMI Cable is required to support 8K/60FPS or 4K/120FPS HDCP Support 2.3 Multi Display Capability Quad Display Recommended Power Supply 650W Power Consumption 200W Power Input 8-pin DirectX 12 Ultimate OpenGL 4.6 Cooling IceStorm 2.0 Slot Size Dual Slot SLI Not Supported Supported OS Windows 10 64-bit (build 2004 or later) Card Length 222.1mm x 115.6mm x 38.2mm / 8.74"" x 4.55"" x 1.5"" Accessories Manual",28000.0,28000.0,5.0,0,5.0,16,,0,,0,https://img.lazcdn.com/g/p/30791b500f693aa92f63cc0ca438f3a2.png_720x720q80.png_.webp,lazada_00080,0,0.4347448462898981,0,1.4187921415058426e-54,0,0.10123891,0,0,0.17866125089113752
Gigabyte Radeon RX 9060 XT Gaming OC 16GB GDDR6 Graphics Card,"BrandGigabyte | SKU5122336791_PH-30249430150 | Slot OccupancyDual Slot | Graphic Card ModelAMD Radeon RX 9060 XT | RGB LightingNo | graphic_card_chipsetAMD | conditionNew | Cooler_TypeTriple Fans | Graphics Memory16GB | Specifications: Graphics Processing : Radeon RX 9060 XT Core Clock : TBD Stream Processors : TBD Memory Clock : 20 Gbps Memory Size : 16GB Memory Type : GDDR6 Memory Bus : 128 bit Card Bus : PCI-E 5.0 Digital Max Resolution : 7680 x 4320 Multi-view : 3 Card Size : L=281 mm, W=118 mm, H=40 mm PCB Form : ATX DirectX : DirectX 12 API OpenGL : OpenGL 4.6 Recommended PSU : 450W Power Connectors : 8-pin x1 Output : DisplayPort 2.1a x2 HDMI 2.1b x1 Accessories : VGA manual",27495.0,37304.0,5.0,0,5.0,3,"still testing, still at testing I'm still testing this GPU and configuring things... changing my monitor from 24 1080 to 1440p with freesync... medyo kabado lang Kasi natagalam sa packed status... will update this after a month...",5,,5,https://img.lazcdn.com/g/p/1d0575e6a2305a806506e7ce40ef3a8d.jpg_720x720q80.jpg_.webp,lazada_00081,0,0.3464664270591175,0,1.7003212650969286e-64,0,0.06373653,0,0,0.13673431840576847
ASUS Dual Radeon RX 7600 EVO OC Edition 8GB GDDR6 Gaming Graphics Card- ASUS DUAL-RX7600-O8G-EVO,"BrandASUS | SKU3847624856_PH-20545853267 | gpu_interfacePCI-E 4.0 | Slot OccupancyDual Slot | Graphic Card Modelrx 7600 | Video_OutputHDMI 2.1 | conditionNew | ModelASUS DUAL-RX7600-O8G-EVO | Cooler_TypeDouble Fans | Graphics Memory8GB & Up | Warranty TypeLocal Supplier Warranty | warranty2 Years | ASUS Dual Radeon™ RX 7600 EVO OC Edition 8GB GDDR6 is optimized inside and out for lower temps and durability. OC Mode: up to 2715 MHz (Boost Clock)/ up to 2300 MHz (Game Clock) Axial-tech Fan design features a smaller fan hub to increase airflow through the cooling array Dual ball fan bearings last up to twice as long as conventional designs 2.5-Slot design allows for greater build compatibility while maintaining premium cooling 0dB technology lets you enjoy light gaming in relative silence Auto-Extreme precision automated manufacturing for higher reliability A stainless-steel bracket is harder and more resistant to corrosion GPU Tweak III software provides intuitive performance tweaking, thermal controls, and system monitoring | ASUS Dual Radeon™ RX 7600 EVO OC Edition 8GB GDDR6 is optimized inside and out for lower temps and durability. OC Mode: up to 2715 MHz (Boost Clock)/ up to 2300 MHz (Game Clock) Axial-tech Fan design features a smaller fan hub to increase airflow through the cooling array Dual ball fan bearings last up to twice as long as conventional designs 2.5-Slot design allows for greater build compatibility while maintaining premium cooling 0dB technology lets you enjoy light gaming in relative silence Auto-Extreme precision automated manufacturing for higher reliability A stainless-steel bracket is harder and more resistant to corrosion GPU Tweak III software provides intuitive performance tweaking, thermal controls, and system monitoring",18999.0,19995.0,4.9,0,5.0,7,Working Great! Panalo sa 1080p games. Can easily run my AC: Mirage ASUS yan eh. build quality talaga. may backplate pa. ASUUUUUS NAMBAWAN. BRAND NEW NGA PALA TO. 💓,5,Maganda ang packaging niya kasi fragile ang item safe na nakarating siya. Tinest naren ang item at 100% working. Thank you very much,5,https://img.lazcdn.com/g/p/28c00968b04a294c6314adea06d7a17d.jpg_720x720q80.jpg_.webp,lazada_00082,0,0.25990442177536205,0,6.461671832476435e-40,0,0.0027478377,0,0,0.0875507531540911
GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6G- GV-N3050WF2OCV2-6GD,BrandGigabyte | SKU2721027321_PH-13021785533 | gpu_interfacePCI-E 4.0 | Slot OccupancyDual Slot | Graphic Card ModelRTX3050 | power_consumption300w | graphic_card_chipsetNVIDIA | conditionNew | ModelGV-N3050WF2OCV2-6GD | Cooler_TypeDouble Fans | Graphics Memory8GB & Up | Wattage (W)300w | Warranty TypeLocal Supplier Warranty | warranty1 Year | NVIDIA Ampere Streaming Multiprocessors 2nd Generation RT Cores 3rd Generation Tensor Cores Powered by GeForce RTX™ 3050 Integrated with 6GB GDDR6 96-bit memory interface WINDFORCE cooling system Recommended PSU 300W Card size L=191 W=111 H=36 mm | KEY FEATURE NVIDIA Ampere Streaming Multiprocessors 2nd Generation RT Cores 3rd Generation Tensor Cores Powered by GeForce RTX™ 3050 Integrated with 6GB GDDR6 96-bit memory interface WINDFORCE cooling system,14699.0,24995.0,4.9,0,5.0,30,"Great value for money, Excellent graphics card for 1080p gaming, Runs quietly even under heavy load, 5 5 5",5,"Arrived safely and on time. Working now, recommended and legit geforce rtx 3050. Thank you very much po tech2027. ^_^",5,https://img.lazcdn.com/g/p/f9bd8dcc2c220ff7361bfd70ac70f881.png_720x720q80.png_.webp,lazada_00083,0,0.22229786630733406,0,4.207320681208462e-40,0,0.002323955,0,0,0.0748739404573245
"GIGABYTE Radeon RX 7600 GAMING OC 8G Graphics Card, 3x WINDFORCE Fans 8GB 128-bit GDDR6 Video card - GV-R76GAMING-OC-8GD","BrandGigabyte | SKU3871616848_PH-20705669050 | Graphics Memory8GB & Up | Slot OccupancyDual Slot | Cooler_TypeTriple Fans | Graphic Card Modelrx 7600 | gpu_interfacePCI-E 4.0 | conditionNew | ModelGV-R76GAMING-OC-8GD | Warranty TypeLocal Supplier Warranty | warranty3 Years | Powered by Radeon RX 7600 Integrated with 8GB GDDR6 128-bit memory interface PCI Express 4.0 Support WINDFORCE cooling system, RGB Fusion, Protection metal backplate HDMI 2.1 x1, DisplayPort 2.1 x2"" | KEY FEATURE Powered by Radeon™ RX 7600 Integrated with 8GB GDDR6 128-bit memory interface WINDFORCE cooling system RGB Fusion Protection metal back plate CORE CLOCK Boost Clock* : up to 2755 MHz (Reference card: 2655 MHz) Game Clock* : up to 2355 MHz (Reference card: 2250 MHz)",21599.0,25950.0,4.9,0,5.0,12,The card works flawlessly👌🏻 Super legit seller👍🏻 Thank you so much for your excellent RATING and FEEDBACK!,5,Goods mabilis dumating at legit!!! Thank you so much for your excellent RATING and FEEDBACK!,5,https://img.lazcdn.com/g/p/3a73fd633dd6497ad8e77fa983a41a29.png_720x720q80.png_.webp,lazada_00084,0,0.22576111408332575,0,4.9983451883019734e-48,0,0.0016549621,0,0,0.0758053587203542
GIGABYTE RTX 3050 WINDFORCE OC V2 8GB GDDR6 128B 128BIT | PCI-E 4.0 | DP1.4a x2 / HDMI 2.1x 2 | Computer Desktop PC Video Card | Dual Fan Graphics Card,"BrandGigabyte | SKU4399620556_PH-24725666167 | Slot OccupancySingle Slot | Graphic Card ModelRTX 3050 | conditionNew | Cooler_TypeDouble Fans | Graphics Memory8GB & Up | Warranty TypeLocal Manufacturer Warranty | warranty1 Year | Graphics Processing GeForce RTX 3050 Core Clock 1792 MHz (Reference Card: 1777 MHz) CUDA Cores 2560 Memory Clock 14000 MHz Memory Size 8 GB Memory Type GDDR6 Memory Bus 128 bit Card Bus PCI-E 4.0 Digital Max Resolution 7680x4320 Multi-view 4 Card Size L=198.1 W=120.6 H=39 mm PCB Form ATX DirectX 12 Ultimate OpenGL 4.6 Recommended PSU 450W Power Connectors 8 pin*1 Output DP1.4a2, HDMI 2.12 Accessories Quick Guide | WARRANTY A warranty sticker which indicates the date it was sold (month, day and year) or a unique serial number and a warranty slip stating the product's warranty start and end date is used to identify each item sold by PC Express. Units assembled by PC Express authorized technicians must also bear the assembly seal or sticker indicating the assembly date and identification of the technician All PC Express products carry a standard one (1) year warranty except for the following: • External Batteries of Laptop or Smartphones - 6 months • Bundled items (mouse, keyboard, speakers) - 3 months • Tables and Chairs - 1 week • Consumables (inks, toners, media, cds,) - no warranty • Software (OS, Office, Anti-virus) - no warranty • Powerbanks, Projector Bulbs, Chargers, Adaptor - 6 months • Continuous Ink Supply System (CISS) printer - 1 year (subject to manufacturer's duty cycle limit, whichever comes first) • Accessories, promo/sale items, free items, cables - no warranty Warranty does not cover the following: • All physical damages including but not limited to: electrical over stress (EOS) or over-clocking, bent pins, melted wires, circuit board cut traces, blown metal lines, corrosion due to accumulated dirt/moisture or insect/rodent urine, improper assembly, poor care, scratches, damages during transport, water damage, or damages caused by natural disaster. • Products with defaced or altered serial numbers and warranty stickers or any alteration, modification, repairs made by a 3rd party. • Smartphone, desktop, and laptop products whose software has been rooted, tampered or its recovery partitions have been deleted. • Loss of data (back-up files often) or transport costs. • Free or promotional items. • Use of non-authorized ink or continuous ink conversions on printers • LCD Monitors with less than 6 dead pixels (bright/dark) are not eligible for warranty claims unless the product offers a Zero Bright Dot (ZBD) warranty Where to Claim Warranty? • You may bring your item together with its original accessories to the nearest PC Express store or to the nearest Authorized Service Center of the brand/product. • Don’t forget to bring your proof of purchase (Warranty Slip and Sales Invoice), and all of the original accessories. No Warranty Slip and Sales Invoice, no warranty. • Warranty service may not be available in all locations and may differ from location to location. Charges may apply outside a Service Provider’s normal service area. Contact a local Service Provider for information specific to your location. • Need help in finding the nearest Authorized Service Center? Send us a message.",21999.0,21999.0,4.8,0,5.0,3,"Reliable performance, Works with my PC, Easy to install, affordable.. Thank you.. mabilis lng dumating ang secured ung packaging.. this last minute gift buti nakaabot.. thanks..",5,Goods na goods. Walang damage. Sana tumagal. Gamit ng anak ko for gaming. Responsive din customer service,5,https://img.lazcdn.com/g/p/5352ad8aaea6d886a4b09479b19c9a4c.jpg_720x720q80.jpg_.webp,lazada_00085,0,0.2827047369512817,0,9.07970175140143e-45,0,0.005325391,0,0,0.09601004263619252
Asus NVIDIA GeForce GT 730 2GB GDDR5 with I/O port brackets Video Card (GT730-SL-2GD5-BRK),BrandASUS | SKU2384203491_PH-10852222606 | Slot OccupancySingle Slot | Graphic Card ModelGeForce GT730 | RGB LightingNo | graphic_card_chipsetNVIDIA | conditionNew | ModelGT730-SL-2GD5-BRK | Cooler_TypeFanless | Graphics Memory2GB | Warranty TypeLocal Supplier Warranty | warranty1 Year | Dust-proof Fan Premium Alloys in Power Low Profile GPU Tweak GPU Tweak Streaming,4865.0,5445.0,4.8,0,5.0,3,Goooooooood,5,,5,https://img.lazcdn.com/g/p/62ef44a3b3853ed486e0969d827966b1.jpg_720x720q80.jpg_.webp,lazada_00086,0,0.2786182142249334,0,4.240684910043052e-12,0,0.002476287,0,0,0.09369816710118704
"GIGABYTE NVIDIA® GeForce® RTX™ 3050 WINDFORCE OC 6G GDDR6 96-BIT | 2x DislayPort 1.4a, 2x HDMI 2.1 | 14000 MHz Memory Clock | 6 GB GDDR6 | Dual Fan | Graphics Card",BrandGigabyte | SKU5000718549_PH-29242026840 | gpu_interfacePCI-E 4.0 | Slot OccupancyDual Slot | Graphic Card ModelRTX 3050 | conditionNew | ModelGV-N3050WF2OCV2-6GD | Cooler_TypeDouble Fans | Graphics Memory6GB | Warranty TypeLocal Manufacturer Warranty | warranty1 Year | 🔥 GeForce RTX™ 3050 WINDFORCE OC 6G KEY FEATURE 🔥 🚀 Amped-Up Performance - NVIDIA Ampere Streaming Multiprocessors 💡 Ray-Tracing Revolution – 2nd Generation RT Cores 🧠 AI-Powered Domination – 3rd Generation Tensor Cores ⚡ Lightning-Fast Memory – Powered by GeForce RTX™ 3050 Integrated with 8GB GDDR6 128-bit memory interface ❄ Stay Ice-Cold Under Fire – WINDFORCE Cooling System 🛡 Armor-Plated Protection – Protection back plate CORE CLOCK 💥 Clocked for Victory – 1792 MHz (Reference Card: 1777 MHz) Game Hard. Stay Cool. Dominate the Battlefield. 🎮🔥 | SPECIFICATIONS Graphics Processing GeForce RTX™ 3050 Core Clock 1477 MHz (Reference Card: 1470 MHz) CUDA® Cores 2304 Memory Clock 14000 MHz Memory Size 6 GB Memory Type GDDR6 Memory Bus 96 bit Card Bus PCI-E 4.0 Digital max resolution 7680x4320 Multi-view 4 Card size L=191 W=111 H=36 mm PCB Form ATX DirectX 12 Ultimate OpenGL 4.6 Recommended PSU 300W Power Connectors N/A Output DP1.4a*2 HDMI 2.1*2 Accessories Quick guide,17499.0,17499.0,4.8,0,5.0,3,"THANK YOU PO FOR MAKING MY FIRST BUILD PC HAPPEN, SAFE PO YUNG ITEM NA DUMATING AT MAGANDA PO YUNG PERFORMANCE, HOPING NA MAG TAGAL AT MASULIT ANG PERFORMANCE NYA MARAMING SALAMAT PO ULIT BOTH COURIER AND BUYER, GOD BLESS PO… 🫶🏻🥰🙏🏻💕",5,"Powerful RTX 3050 performance, Dual fan cooling system, easy to install, compatible with my PC",5,https://img.lazcdn.com/g/p/31cb11241632f9eaa8e42e9e25119687.png_720x720q80.png_.webp,lazada_00087,0,0.2827047369512817,0,4.77532473882347e-36,0,0.005325391,0,0,0.09601004263619252
Gigabyte GeForce RTX 4060 Ti EAGLE OC 8GB Graphics Card - GV-N406TEAGLE-OC-8GD,"BrandGigabyte | SKU3871803982_PH-20706650754 | gpu_interfacePCI-E 4.0 | Slot OccupancyDual Slot | Graphic Card Modelrtx 4060 ti | power_consumption500-1000 | RGB LightingYes | Video_OutputDisplayPort 1.4a | graphic_card_chipsetNVIDIA | conditionNew | ModelGV-N406TEAGLE-OC-8GD | Cooler_TypeTriple Fans | Graphics Memory8GB & Up | Wattage (W)500w | Warranty TypeLocal Supplier Warranty | warranty2 Years | 2550 MHz Core Clock 4352 CUDA Cores Ada Lovelace Architecture 8GB of GDDR6 RAM 128-Bit Memory Interface 288 GB/s Memory Bandwidth HDMI 2.1 | DisplayPort 1.4a PCIe 4.0 Interface WINDFORCE 3X Cooling | RGB Fusion Recommended PSU 500W Power Connectors 8 pin*1 | Based on the Ada Lovelace architecture and designed to handle 1080p gaming, the Gigabyte GeForce RTX 4060 Ti EAGLE OC 8GB Graphics Card brings the power of real-time ray tracing and AI to your PC games. The GPU features 8GB of GDDR6 VRAM and a 128-bit memory interface, offering improved performance and power efficiency over the previous Ampere-based generation. The front panel of the card features a variety of outputs, such as DisplayPort 1.4a and HDMI 2.1. HDMI 2.1 supports up to 48 Gb/s bandwidth and a range of higher resolutions and refresh rates, including 8K @ 60 fps, 4K @ 120 fps, and even up to 10K. The RTX 4060 Ti is not just about high-resolution gaming. Computationally intensive programs can utilize the GPU's 4352 cores to accelerate tasks using CUDA and other APIs. For cooling, Gigabyte implemented the WINDFORCE 3X cooling system. The three fans feature alternate spinning to reduce turbulence and increase airflow pressure. The 3D Active Fan provides semi-passive cooling, and the fans will remain off when the GPU is processing a low load or low-power game. The airflow is spilt by the triangular fan edge, and guided smoothly through the 3D stripe curve on the fan surface. The graphene nano lubricant can extend the life of the fans and is quieter. It also has RGB Fusion, which has customizable color options and a variety of lighting effects. NVIDIA",27825.0,27995.0,4.9,0,5.0,2,"First off, the packaging was excellent, ensuring the card arrived in perfect condition. I was using GTX 1050ti and this card is SUPER HUGE! upgrade for me. I installed myself by watching couple of videos on YouTube. It's plug and play. As for performance, it has exceeded my expectations. I've been playing Forza Horizon 4, Forza Horizon 5, and Red Dead Redemption 2, and the RTX 4060 Ti handles all of these games flawlessly. The graphics and the gameplay is incredibly smooth even at high settings.. Overall, the RTX 4060 Ti offers exceptional value for its price. If you're looking for a powerful and reliable graphics card at this price range I would say this is a good buy, I highly recommend it 🙂",5,,5,https://img.lazcdn.com/g/p/8cb6531607068ca702543e855bcbdafb.png_720x720q80.png_.webp,lazada_00088,0,0.2838512645660416,0,2.9043758040830206e-56,0,0.005389468,0,0,0.0964135774597054
Gigabyte RTX 5060 Windforce MAX OC 8GB GDDR7 GV-N5060WF2MAX OC-8GD Graphics Card,BrandASUS | SKU5284074324_PH-31429580127 | Slot OccupancySingle Slot | Graphic Card Modelgigabyte rtx 5060 windforce max oc | RGB LightingNo | Cooler_TypeDouble Fans | Graphics Memory8gb | Warranty TypeLocal Supplier Warranty | warranty1 Year | Graphics Processing: GeForce RTX™ 5060 Core Clock: 2512 MHz (Reference card : 2497 MHz) CUDA® Cores: 3840 Memory Clock: 28 Gbps Memory Size: 8 GB Memory Type: GDDR7 Memory Bus: 128 bit Card Bus: PCI-E 5.0 Digital max resolution: 7680x4320 Multi-view: 4 Card size: L=199 W=116 H=40 PCB Form: ATX DirectX: DirectX 12 API Recommended PSU: 550W Power Connectors: 8 Pin*1 Output: DisplayPort 2.1b *3 HDMI 2.1b *1,25295.0,25295.0,4.9,0,5.0,1,,5,,0,https://img.lazcdn.com/g/p/f1ad2b346bf675d15b957e2240b2ee33.png_720x720q80.png_.webp,lazada_00089,0,0.47110815333856976,0,9.705561665713614e-50,0,0.12511082,0,0,0.19873965775812277
RTX 3050 Galax Ex RGB Graphics Card | 8GB DDR6 Nvidia GeForce Videocard | Exclusive High Cooling Fan | For AMD Ryzen and Intel Desktop PC | For Gaming Work Streaming Editing Office | Collinx Computer,"BrandGalax | SKU2949868083_PH-14400103469 | Graphics Memory8GB | Graphic Card ModelRTX 3050 | Cooler_TypeDouble Fans | Slot OccupancyDual Slot | Warranty TypeLocal Supplier Warranty | GPU Engine Specs: CUDA Cores 2560 Boost Clock (MHz) 1822 1-Click OC Clock (MHz) 1837 (by installing Xtreme Tuner Plus Software and using 1-Click OC) Memory Specs: Memory Speed 14 Gbps Standard Memory Config 8 GB Memory Interface Width 128-bit GDDR6 Memory Bandwidth (GB/sec) 224 Feature Support: PCI-E 4.0 Windows 10 64-bit, Linux 64-bit Fan Feature: 2*92mm Fan stop @ Idle (All Fan) Display Support: DisplayPort 1.4a x 3, HDMI 2.1 Dimensions: Dimensions(with Bracket): 224*133*44mm Dimensions(without Bracket): 209*118*41.5mm",13050.0,28840.0,4.8,0,5.0,1,,5,,0,https://img.lazcdn.com/g/p/af9f9df56ff4b0bdf7ae08718ffc8a66.jpg_720x720q80.jpg_.webp,lazada_00090,0,0.4563542929537896,0,2.0189527780131382e-40,0,0.06935389,0,0,0.17523606211767606
